Group Chi p1 p2 Class Size
Fi24'.2 114 23 3 8 2510411418381323442585600
Fi24'.2 114 23 5 12 2510411418381323442585600
Fi24'.2 114 23 7 24 2510411418381323442585600
Fi24'.2 114 23 7 25 2510411418381323442585600
Fi24'.2 114 23 11 37 2510411418381323442585600
Fi24'.2 114 23 13 50 2510411418381323442585600
Fi24'.2 114 23 17 57 2510411418381323442585600
Fi24'.2 114 23 29 80 2510411418381323442585600
Fi24'.2 114 23 2 96 2510411418381323442585600
Fi24'.2 114 23 2 97 2510411418381323442585600
Fi24'.2 115 23 -1 -1 2510411418381323442585600
Fi24'.2 115 23 2 2 2510411418381323442585600
Fi24'.2 115 23 2 3 2510411418381323442585600
Fi24'.2 115 23 3 4 2510411418381323442585600
Fi24'.2 115 23 3 5 2510411418381323442585600
Fi24'.2 115 23 3 6 2510411418381323442585600
Fi24'.2 115 23 3 7 2510411418381323442585600
Fi24'.2 115 23 3 8 2510411418381323442585600
Fi24'.2 115 23 5 12 2510411418381323442585600
Fi24'.2 115 23 7 24 2510411418381323442585600
Fi24'.2 115 23 7 25 2510411418381323442585600
Fi24'.2 115 23 11 37 2510411418381323442585600
Fi24'.2 115 23 13 50 2510411418381323442585600
Fi24'.2 115 23 17 57 2510411418381323442585600
Fi24'.2 115 23 29 80 2510411418381323442585600
Fi24'.2 115 23 2 96 2510411418381323442585600
Fi24'.2 115 23 2 97 2510411418381323442585600
Fi24'.2 116 23 -1 -1 2510411418381323442585600
Fi24'.2 116 23 2 2 2510411418381323442585600
Fi24'.2 116 23 2 3 2510411418381323442585600
Fi24'.2 116 23 3 4 2510411418381323442585600
Fi24'.2 116 23 3 5 2510411418381323442585600
Fi24'.2 116 23 3 6 2510411418381323442585600
Fi24'.2 116 23 3 7 2510411418381323442585600
Fi24'.2 116 23 3 8 2510411418381323442585600
Fi24'.2 116 23 5 12 2510411418381323442585600
Fi24'.2 116 23 7 24 2510411418381323442585600
Fi24'.2 116 23 7 25 2510411418381323442585600
Fi24'.2 116 23 11 37 2510411418381323442585600
Fi24'.2 116 23 13 50 2510411418381323442585600
Fi24'.2 116 23 17 57 2510411418381323442585600
Fi24'.2 116 23 29 80 2510411418381323442585600
Fi24'.2 116 23 2 96 2510411418381323442585600
Fi24'.2 116 23 2 97 2510411418381323442585600
Fi24'.2 117 23 -1 -1 2510411418381323442585600
Fi24'.2 117 23 2 2 2510411418381323442585600
Fi24'.2 117 23 2 3 2510411418381323442585600
Fi24'.2 117 23 3 4 2510411418381323442585600
Fi24'.2 117 23 3 5 2510411418381323442585600
Fi24'.2 117 23 3 6 2510411418381323442585600
Fi24'.2 117 23 3 7 2510411418381323442585600
Fi24'.2 117 23 3 8 2510411418381323442585600
Fi24'.2 117 23 5 12 2510411418381323442585600
Fi24'.2 117 23 7 24 2510411418381323442585600
Fi24'.2 117 23 7 25 2510411418381323442585600
Fi24'.2 117 23 11 37 2510411418381323442585600
Fi24'.2 117 23 13 50 2510411418381323442585600
Fi24'.2 117 23 17 57 2510411418381323442585600
Fi24'.2 117 23 29 80 2510411418381323442585600
Fi24'.2 117 23 2 96 2510411418381323442585600
Fi24'.2 117 23 2 97 2510411418381323442585600
Fi24'.2 118 23 -1 -1 2510411418381323442585600
Fi24'.2 118 23 2 2 2510411418381323442585600
Fi24'.2 118 23 2 3 2510411418381323442585600
Fi24'.2 118 23 3 4 2510411418381323442585600
Fi24'.2 118 23 3 5 2510411418381323442585600
Fi24'.2 118 23 3 6 2510411418381323442585600
Fi24'.2 118 23 3 7 2510411418381323442585600
Fi24'.2 118 23 3 8 2510411418381323442585600
Fi24'.2 118 23 5 12 2510411418381323442585600
Fi24'.2 118 23 7 24 2510411418381323442585600
Fi24'.2 118 23 7 25 2510411418381323442585600
Fi24'.2 118 23 11 37 2510411418381323442585600
Fi24'.2 118 23 13 50 2510411418381323442585600
Fi24'.2 118 23 17 57 2510411418381323442585600
Fi24'.2 118 23 29 80 2510411418381323442585600
Fi24'.2 118 23 2 96 2510411418381323442585600
Fi24'.2 118 23 2 97 2510411418381323442585600
Fi24'.2 119 23 -1 -1 2510411418381323442585600
Fi24'.2 119 23 2 2 2510411418381323442585600
Fi24'.2 119 23 2 3 2510411418381323442585600
Fi24'.2 119 23 3 4 2510411418381323442585600
Fi24'.2 119 23 3 5 2510411418381323442585600
Fi24'.2 119 23 3 6 2510411418381323442585600
Fi24'.2 119 23 3 7 2510411418381323442585600
Fi24'.2 119 23 3 8 2510411418381323442585600
Fi24'.2 119 23 5 12 2510411418381323442585600
Fi24'.2 119 23 7 24 2510411418381323442585600
Fi24'.2 119 23 7 25 2510411418381323442585600
Fi24'.2 119 23 11 37 2510411418381323442585600
Fi24'.2 119 23 13 50 2510411418381323442585600
Fi24'.2 119 23 17 57 2510411418381323442585600
Fi24'.2 119 23 29 80 2510411418381323442585600
Fi24'.2 119 23 2 96 2510411418381323442585600
Fi24'.2 119 23 2 97 2510411418381323442585600
Fi24'.2 120 23 -1 -1 2510411418381323442585600
Fi24'.2 120 23 2 2 2510411418381323442585600
Fi24'.2 120 23 2 3 2510411418381323442585600
Fi24'.2 120 23 3 4 2510411418381323442585600
Fi24'.2 120 23 3 5 2510411418381323442585600
Fi24'.2 120 23 3 6 2510411418381323442585600
Fi24'.2 120 23 3 7 2510411418381323442585600
Fi24'.2 120 23 3 8 2510411418381323442585600
Fi24'.2 120 23 5 12 2510411418381323442585600
Fi24'.2 120 23 7 24 2510411418381323442585600
Fi24'.2 120 23 7 25 2510411418381323442585600
Fi24'.2 120 23 11 37 2510411418381323442585600
Fi24'.2 120 23 13 50 2510411418381323442585600
Fi24'.2 120 23 17 57 2510411418381323442585600
Fi24'.2 120 23 29 80 2510411418381323442585600
Fi24'.2 120 23 2 96 2510411418381323442585600
Fi24'.2 120 23 2 97 2510411418381323442585600
Fi24'.2 121 23 -1 -1 2510411418381323442585600
Fi24'.2 121 23 2 2 2510411418381323442585600
Fi24'.2 121 23 2 3 2510411418381323442585600
Fi24'.2 121 23 3 4 2510411418381323442585600
Fi24'.2 121 23 3 5 2510411418381323442585600
Fi24'.2 121 23 3 6 2510411418381323442585600
Fi24'.2 121 23 3 7 2510411418381323442585600
Fi24'.2 121 23 3 8 2510411418381323442585600
Fi24'.2 121 23 5 12 2510411418381323442585600
Fi24'.2 121 23 7 24 2510411418381323442585600
Fi24'.2 121 23 7 25 2510411418381323442585600
Fi24'.2 121 23 11 37 2510411418381323442585600
Fi24'.2 121 23 13 50 2510411418381323442585600
Fi24'.2 121 23 17 57 2510411418381323442585600
Fi24'.2 121 23 29 80 2510411418381323442585600
Fi24'.2 121 23 2 96 2510411418381323442585600
Fi24'.2 121 23 2 97 2510411418381323442585600
Fi24'.2 122 23 -1 -1 2510411418381323442585600
Fi24'.2 122 23 2 2 2510411418381323442585600
Fi24'.2 122 23 2 3 2510411418381323442585600
Fi24'.2 122 23 3 4 2510411418381323442585600
Fi24'.2 122 23 3 5 2510411418381323442585600
Fi24'.2 122 23 3 6 2510411418381323442585600
Fi24'.2 122 23 3 7 2510411418381323442585600
Fi24'.2 122 23 3 8 2510411418381323442585600
Fi24'.2 122 23 5 12 2510411418381323442585600
Fi24'.2 122 23 7 24 2510411418381323442585600
Fi24'.2 122 23 7 25 2510411418381323442585600
Fi24'.2 122 23 11 37 2510411418381323442585600
Fi24'.2 122 23 13 50 2510411418381323442585600
Fi24'.2 122 23 17 57 2510411418381323442585600
Fi24'.2 122 23 29 80 2510411418381323442585600
Fi24'.2 122 23 2 96 2510411418381323442585600
Fi24'.2 122 23 2 97 2510411418381323442585600
Fi24'.2 123 23 -1 -1 2510411418381323442585600
Fi24'.2 123 23 2 2 2510411418381323442585600
Fi24'.2 123 23 2 3 2510411418381323442585600
Fi24'.2 123 23 3 4 2510411418381323442585600
Fi24'.2 123 23 3 5 2510411418381323442585600
Fi24'.2 123 23 3 6 2510411418381323442585600
Fi24'.2 123 23 3 7 2510411418381323442585600
Fi24'.2 123 23 3 8 2510411418381323442585600
Fi24'.2 123 23 5 12 2510411418381323442585600
Fi24'.2 123 23 7 24 2510411418381323442585600
Fi24'.2 123 23 7 25 2510411418381323442585600
Fi24'.2 123 23 11 37 2510411418381323442585600
Fi24'.2 123 23 13 50 2510411418381323442585600
Fi24'.2 123 23 17 57 2510411418381323442585600
Fi24'.2 123 23 29 80 2510411418381323442585600
Fi24'.2 123 23 2 96 2510411418381323442585600
Fi24'.2 123 23 2 97 2510411418381323442585600
Fi24'.2 124 23 -1 -1 2510411418381323442585600
Fi24'.2 124 23 2 2 2510411418381323442585600
Fi24'.2 124 23 2 3 2510411418381323442585600
Fi24'.2 124 23 3 4 2510411418381323442585600
Fi24'.2 124 23 3 5 2510411418381323442585600
Fi24'.2 124 23 3 6 2510411418381323442585600
Fi24'.2 124 23 3 7 2510411418381323442585600
Fi24'.2 124 23 3 8 2510411418381323442585600
Fi24'.2 124 23 5 12 2510411418381323442585600
Fi24'.2 124 23 7 24 2510411418381323442585600
Fi24'.2 124 23 7 25 2510411418381323442585600
Fi24'.2 124 23 11 37 2510411418381323442585600
Fi24'.2 124 23 13 50 2510411418381323442585600
Fi24'.2 124 23 17 57 2510411418381323442585600
Fi24'.2 124 23 29 80 2510411418381323442585600
Fi24'.2 124 23 2 96 2510411418381323442585600
Fi24'.2 124 23 2 97 2510411418381323442585600
Fi24'.2 125 23 -1 -1 2510411418381323442585600
Fi24'.2 125 23 2 2 2510411418381323442585600
Fi24'.2 125 23 2 3 2510411418381323442585600
Fi24'.2 125 23 3 4 2510411418381323442585600
Fi24'.2 125 23 3 5 2510411418381323442585600
Fi24'.2 125 23 3 6 2510411418381323442585600
Fi24'.2 125 23 3 7 2510411418381323442585600
Fi24'.2 125 23 3 8 2510411418381323442585600
Fi24'.2 125 23 5 12 2510411418381323442585600
Fi24'.2 125 23 7 24 2510411418381323442585600
Fi24'.2 125 23 7 25 2510411418381323442585600
Fi24'.2 125 23 11 37 2510411418381323442585600
Fi24'.2 125 23 13 50 2510411418381323442585600
Fi24'.2 125 23 17 57 2510411418381323442585600
Fi24'.2 125 23 29 80 2510411418381323442585600
Fi24'.2 125 23 2 96 2510411418381323442585600
Fi24'.2 125 23 2 97 2510411418381323442585600
Fi24'.2 126 23 -1 -1 2510411418381323442585600
Fi24'.2 126 23 2 2 2510411418381323442585600
Fi24'.2 126 23 2 3 2510411418381323442585600
Fi24'.2 126 23 3 4 2510411418381323442585600
Fi24'.2 126 23 3 5 2510411418381323442585600
Fi24'.2 126 23 3 6 2510411418381323442585600
Fi24'.2 126 23 3 7 2510411418381323442585600
Fi24'.2 126 23 3 8 2510411418381323442585600
Fi24'.2 126 23 5 12 2510411418381323442585600
Fi24'.2 126 23 7 24 2510411418381323442585600
Fi24'.2 126 23 7 25 2510411418381323442585600
Fi24'.2 126 23 11 37 2510411418381323442585600
Fi24'.2 126 23 13 50 2510411418381323442585600
Fi24'.2 126 23 17 57 2510411418381323442585600
Fi24'.2 126 23 29 80 2510411418381323442585600
Fi24'.2 126 23 2 96 2510411418381323442585600
Fi24'.2 126 23 2 97 2510411418381323442585600
Fi24'.2 127 23 -1 -1 2510411418381323442585600
Fi24'.2 127 23 2 2 2510411418381323442585600
Fi24'.2 127 23 2 3 2510411418381323442585600
Fi24'.2 127 23 3 4 2510411418381323442585600
Fi24'.2 127 23 3 5 2510411418381323442585600
Fi24'.2 127 23 3 6 2510411418381323442585600
Fi24'.2 127 23 3 7 2510411418381323442585600
Fi24'.2 127 23 3 8 2510411418381323442585600
Fi24'.2 127 23 5 12 2510411418381323442585600
Fi24'.2 127 23 7 24 2510411418381323442585600
Fi24'.2 127 23 7 25 2510411418381323442585600
Fi24'.2 127 23 11 37 2510411418381323442585600
Fi24'.2 127 23 13 50 2510411418381323442585600
Fi24'.2 127 23 17 57 2510411418381323442585600
Fi24'.2 127 23 29 80 2510411418381323442585600
Fi24'.2 127 23 2 96 2510411418381323442585600
Fi24'.2 127 23 2 97 2510411418381323442585600
Fi24'.2 128 23 -1 -1 2510411418381323442585600
Fi24'.2 128 23 2 2 2510411418381323442585600
Fi24'.2 128 23 2 3 2510411418381323442585600
Fi24'.2 128 23 3 4 2510411418381323442585600
Fi24'.2 128 23 3 5 2510411418381323442585600
Fi24'.2 128 23 3 6 2510411418381323442585600
Fi24'.2 128 23 3 7 2510411418381323442585600
Fi24'.2 128 23 3 8 2510411418381323442585600
Fi24'.2 128 23 5 12 2510411418381323442585600
Fi24'.2 128 23 7 24 2510411418381323442585600
Fi24'.2 128 23 7 25 2510411418381323442585600
Fi24'.2 128 23 11 37 2510411418381323442585600
Fi24'.2 128 23 13 50 2510411418381323442585600
Fi24'.2 128 23 17 57 2510411418381323442585600
Fi24'.2 128 23 29 80 2510411418381323442585600
Fi24'.2 128 23 2 96 2510411418381323442585600
Fi24'.2 128 23 2 97 2510411418381323442585600
Fi24'.2 129 23 -1 -1 2510411418381323442585600
Fi24'.2 129 23 2 2 2510411418381323442585600
Fi24'.2 129 23 2 3 2510411418381323442585600
Fi24'.2 129 23 3 4 2510411418381323442585600
Fi24'.2 129 23 3 5 2510411418381323442585600
Fi24'.2 129 23 3 6 2510411418381323442585600
Fi24'.2 129 23 3 7 2510411418381323442585600
Fi24'.2 129 23 3 8 2510411418381323442585600
Fi24'.2 129 23 5 12 2510411418381323442585600
Fi24'.2 129 23 7 24 2510411418381323442585600
Fi24'.2 129 23 7 25 2510411418381323442585600
Fi24'.2 129 23 11 37 2510411418381323442585600
Fi24'.2 129 23 13 50 2510411418381323442585600
Fi24'.2 129 23 17 57 2510411418381323442585600
Fi24'.2 129 23 29 80 2510411418381323442585600
Fi24'.2 129 23 2 96 2510411418381323442585600
Fi24'.2 129 23 2 97 2510411418381323442585600
Fi24'.2 130 23 -1 -1 2510411418381323442585600
Fi24'.2 130 23 2 2 2510411418381323442585600
Fi24'.2 130 23 2 3 2510411418381323442585600
Fi24'.2 130 23 3 4 2510411418381323442585600
Fi24'.2 130 23 3 5 2510411418381323442585600
Fi24'.2 130 23 3 6 2510411418381323442585600
Fi24'.2 130 23 3 7 2510411418381323442585600
Fi24'.2 130 23 3 8 2510411418381323442585600
Fi24'.2 130 23 5 12 2510411418381323442585600
Fi24'.2 130 23 7 24 2510411418381323442585600
Fi24'.2 130 23 7 25 2510411418381323442585600
Fi24'.2 130 23 11 37 2510411418381323442585600
Fi24'.2 130 23 13 50 2510411418381323442585600
Fi24'.2 130 23 17 57 2510411418381323442585600
Fi24'.2 130 23 29 80 2510411418381323442585600
Fi24'.2 130 23 2 96 2510411418381323442585600
Fi24'.2 130 23 2 97 2510411418381323442585600
Fi24'.2 131 23 -1 -1 2510411418381323442585600
Fi24'.2 131 23 2 2 2510411418381323442585600
Fi24'.2 131 23 2 3 2510411418381323442585600
Fi24'.2 131 23 3 4 2510411418381323442585600
Fi24'.2 131 23 3 5 2510411418381323442585600
Fi24'.2 131 23 3 6 2510411418381323442585600
Fi24'.2 131 23 3 7 2510411418381323442585600
Fi24'.2 131 23 3 8 2510411418381323442585600
Fi24'.2 131 23 5 12 2510411418381323442585600
Fi24'.2 131 23 7 24 2510411418381323442585600
Fi24'.2 131 23 7 25 2510411418381323442585600
Fi24'.2 131 23 11 37 2510411418381323442585600
Fi24'.2 131 23 13 50 2510411418381323442585600
Fi24'.2 131 23 17 57 2510411418381323442585600
Fi24'.2 131 23 29 80 2510411418381323442585600
Fi24'.2 131 23 2 96 2510411418381323442585600
Fi24'.2 131 23 2 97 2510411418381323442585600
Fi24'.2 132 23 -1 -1 2510411418381323442585600
Fi24'.2 132 23 2 2 2510411418381323442585600
Fi24'.2 132 23 2 3 2510411418381323442585600
Fi24'.2 132 23 3 4 2510411418381323442585600
Fi24'.2 132 23 3 5 2510411418381323442585600
Fi24'.2 132 23 3 6 2510411418381323442585600
Fi24'.2 132 23 3 7 2510411418381323442585600
Fi24'.2 132 23 3 8 2510411418381323442585600
Fi24'.2 132 23 5 12 2510411418381323442585600
Fi24'.2 132 23 7 24 2510411418381323442585600
Fi24'.2 132 23 7 25 2510411418381323442585600
Fi24'.2 132 23 11 37 2510411418381323442585600
Fi24'.2 132 23 13 50 2510411418381323442585600
Fi24'.2 132 23 17 57 2510411418381323442585600
Fi24'.2 132 23 29 80 2510411418381323442585600
Fi24'.2 132 23 2 96 2510411418381323442585600
Fi24'.2 132 23 2 97 2510411418381323442585600
Fi24'.2 133 23 -1 -1 2510411418381323442585600
Fi24'.2 133 23 2 2 2510411418381323442585600
Fi24'.2 133 23 2 3 2510411418381323442585600
Fi24'.2 133 23 3 4 2510411418381323442585600
Fi24'.2 133 23 3 5 2510411418381323442585600
Fi24'.2 133 23 3 6 2510411418381323442585600
Fi24'.2 133 23 3 7 2510411418381323442585600
Fi24'.2 133 23 3 8 2510411418381323442585600
Fi24'.2 133 23 5 12 2510411418381323442585600
Fi24'.2 133 23 7 24 2510411418381323442585600
Fi24'.2 133 23 7 25 2510411418381323442585600
Fi24'.2 133 23 11 37 2510411418381323442585600
Fi24'.2 133 23 13 50 2510411418381323442585600
Fi24'.2 133 23 17 57 2510411418381323442585600
Fi24'.2 133 23 29 80 2510411418381323442585600
Fi24'.2 133 23 2 96 2510411418381323442585600
Fi24'.2 133 23 2 97 2510411418381323442585600
Fi24'.2 134 23 -1 -1 2510411418381323442585600
Fi24'.2 134 23 2 2 2510411418381323442585600
Fi24'.2 134 23 2 3 2510411418381323442585600
Fi24'.2 134 23 3 4 2510411418381323442585600
Fi24'.2 134 23 3 5 2510411418381323442585600
Fi24'.2 134 23 3 6 2510411418381323442585600
Fi24'.2 134 23 3 7 2510411418381323442585600
Fi24'.2 134 23 3 8 2510411418381323442585600
Fi24'.2 134 23 5 12 2510411418381323442585600
Fi24'.2 134 23 7 24 2510411418381323442585600
Fi24'.2 134 23 7 25 2510411418381323442585600
Fi24'.2 134 23 11 37 2510411418381323442585600
Fi24'.2 134 23 13 50 2510411418381323442585600
Fi24'.2 134 23 17 57 2510411418381323442585600
Fi24'.2 134 23 29 80 2510411418381323442585600
Fi24'.2 134 23 2 96 2510411418381323442585600
Fi24'.2 134 23 2 97 2510411418381323442585600
Fi24'.2 135 23 -1 -1 2510411418381323442585600
Fi24'.2 135 23 2 2 2510411418381323442585600
Fi24'.2 135 23 2 3 2510411418381323442585600
Fi24'.2 135 23 3 4 2510411418381323442585600
Fi24'.2 135 23 3 5 2510411418381323442585600
Fi24'.2 135 23 3 6 2510411418381323442585600
Fi24'.2 135 23 3 7 2510411418381323442585600
Fi24'.2 135 23 3 8 2510411418381323442585600
Fi24'.2 135 23 5 12 2510411418381323442585600
Fi24'.2 135 23 7 24 2510411418381323442585600
Fi24'.2 135 23 7 25 2510411418381323442585600
Fi24'.2 135 23 11 37 2510411418381323442585600
Fi24'.2 135 23 13 50 2510411418381323442585600
Fi24'.2 135 23 17 57 2510411418381323442585600
Fi24'.2 135 23 29 80 2510411418381323442585600
Fi24'.2 135 23 2 96 2510411418381323442585600
Fi24'.2 135 23 2 97 2510411418381323442585600
Fi24'.2 136 23 -1 -1 2510411418381323442585600
Fi24'.2 136 23 2 2 2510411418381323442585600
Fi24'.2 136 23 2 3 2510411418381323442585600
Fi24'.2 136 23 3 4 2510411418381323442585600
Fi24'.2 136 23 3 5 2510411418381323442585600
Fi24'.2 136 23 3 6 2510411418381323442585600
Fi24'.2 136 23 3 7 2510411418381323442585600
Fi24'.2 136 23 3 8 2510411418381323442585600
Fi24'.2 136 23 5 12 2510411418381323442585600
Fi24'.2 136 23 7 24 2510411418381323442585600
Fi24'.2 136 23 7 25 2510411418381323442585600
Fi24'.2 136 23 11 37 2510411418381323442585600
Fi24'.2 136 23 13 50 2510411418381323442585600
Fi24'.2 136 23 17 57 2510411418381323442585600
Fi24'.2 136 23 29 80 2510411418381323442585600
Fi24'.2 136 23 2 96 2510411418381323442585600
Fi24'.2 136 23 2 97 2510411418381323442585600
Fi24'.2 137 23 -1 -1 2510411418381323442585600
Fi24'.2 137 23 2 2 2510411418381323442585600
Fi24'.2 137 23 2 3 2510411418381323442585600
Fi24'.2 137 23 3 4 2510411418381323442585600
Fi24'.2 137 23 3 5 2510411418381323442585600
Fi24'.2 137 23 3 6 2510411418381323442585600
Fi24'.2 137 23 3 7 2510411418381323442585600
Fi24'.2 137 23 3 8 2510411418381323442585600
Fi24'.2 137 23 5 12 2510411418381323442585600
Fi24'.2 137 23 7 24 2510411418381323442585600
Fi24'.2 137 23 7 25 2510411418381323442585600
Fi24'.2 137 23 11 37 2510411418381323442585600
Fi24'.2 137 23 13 50 2510411418381323442585600
Fi24'.2 137 23 17 57 2510411418381323442585600
Fi24'.2 137 23 29 80 2510411418381323442585600
Fi24'.2 137 23 2 96 2510411418381323442585600
Fi24'.2 137 23 2 97 2510411418381323442585600
Fi24'.2 138 23 -1 -1 2510411418381323442585600
Fi24'.2 138 23 2 2 2510411418381323442585600
Fi24'.2 138 23 2 3 2510411418381323442585600
Fi24'.2 138 23 3 4 2510411418381323442585600
Fi24'.2 138 23 3 5 2510411418381323442585600
Fi24'.2 138 23 3 6 2510411418381323442585600
Fi24'.2 138 23 3 7 2510411418381323442585600
Fi24'.2 138 23 3 8 2510411418381323442585600
Fi24'.2 138 23 5 12 2510411418381323442585600
Fi24'.2 138 23 7 24 2510411418381323442585600
Fi24'.2 138 23 7 25 2510411418381323442585600
Fi24'.2 138 23 11 37 2510411418381323442585600
Fi24'.2 138 23 13 50 2510411418381323442585600
Fi24'.2 138 23 17 57 2510411418381323442585600
Fi24'.2 138 23 29 80 2510411418381323442585600
Fi24'.2 138 23 2 96 2510411418381323442585600
Fi24'.2 138 23 2 97 2510411418381323442585600
Fi24'.2 139 23 -1 -1 2510411418381323442585600
Fi24'.2 139 23 2 2 2510411418381323442585600
Fi24'.2 139 23 2 3 2510411418381323442585600
Fi24'.2 139 23 3 4 2510411418381323442585600
Fi24'.2 139 23 3 5 2510411418381323442585600
Fi24'.2 139 23 3 6 2510411418381323442585600
Fi24'.2 139 23 3 7 2510411418381323442585600
Fi24'.2 139 23 3 8 2510411418381323442585600
Fi24'.2 139 23 5 12 2510411418381323442585600
Fi24'.2 139 23 7 24 2510411418381323442585600
Fi24'.2 139 23 7 25 2510411418381323442585600
Fi24'.2 139 23 11 37 2510411418381323442585600
Fi24'.2 139 23 13 50 2510411418381323442585600
Fi24'.2 139 23 17 57 2510411418381323442585600
Fi24'.2 139 23 29 80 2510411418381323442585600
Fi24'.2 139 23 2 96 2510411418381323442585600
Fi24'.2 139 23 2 97 2510411418381323442585600
Fi24'.2 140 23 -1 -1 2510411418381323442585600
Fi24'.2 140 23 2 2 2510411418381323442585600
Fi24'.2 140 23 2 3 2510411418381323442585600
Fi24'.2 140 23 3 4 2510411418381323442585600
Fi24'.2 140 23 3 5 2510411418381323442585600
Fi24'.2 140 23 3 6 2510411418381323442585600
Fi24'.2 140 23 3 7 2510411418381323442585600
Fi24'.2 140 23 3 8 2510411418381323442585600
Fi24'.2 140 23 5 12 2510411418381323442585600
Fi24'.2 140 23 7 24 2510411418381323442585600
Fi24'.2 140 23 7 25 2510411418381323442585600
Fi24'.2 140 23 11 37 2510411418381323442585600
Fi24'.2 140 23 13 50 2510411418381323442585600
Fi24'.2 140 23 17 57 2510411418381323442585600
Fi24'.2 140 23 29 80 2510411418381323442585600
Fi24'.2 140 23 2 96 2510411418381323442585600
Fi24'.2 140 23 2 97 2510411418381323442585600
Fi24'.2 141 23 -1 -1 2510411418381323442585600
Fi24'.2 141 23 2 2 2510411418381323442585600
Fi24'.2 141 23 2 3 2510411418381323442585600
Fi24'.2 141 23 3 4 2510411418381323442585600
Fi24'.2 141 23 3 5 2510411418381323442585600
Fi24'.2 141 23 3 6 2510411418381323442585600
Fi24'.2 141 23 3 7 2510411418381323442585600
Fi24'.2 141 23 3 8 2510411418381323442585600
Fi24'.2 141 23 5 12 2510411418381323442585600
Fi24'.2 141 23 7 24 2510411418381323442585600
Fi24'.2 141 23 7 25 2510411418381323442585600
Fi24'.2 141 23 11 37 2510411418381323442585600
Fi24'.2 141 23 13 50 2510411418381323442585600
Fi24'.2 141 23 17 57 2510411418381323442585600
Fi24'.2 141 23 29 80 2510411418381323442585600
Fi24'.2 141 23 2 96 2510411418381323442585600
Fi24'.2 141 23 2 97 2510411418381323442585600
Fi24'.2 142 23 -1 -1 2510411418381323442585600
Fi24'.2 142 23 2 2 2510411418381323442585600
Fi24'.2 142 23 2 3 2510411418381323442585600
Fi24'.2 142 23 3 4 2510411418381323442585600
Fi24'.2 142 23 3 5 2510411418381323442585600
Fi24'.2 142 23 3 6 2510411418381323442585600
Fi24'.2 142 23 3 7 2510411418381323442585600
Fi24'.2 142 23 3 8 2510411418381323442585600
Fi24'.2 142 23 5 12 2510411418381323442585600
Fi24'.2 142 23 7 24 2510411418381323442585600
Fi24'.2 142 23 7 25 2510411418381323442585600
Fi24'.2 142 23 11 37 2510411418381323442585600
Fi24'.2 142 23 13 50 2510411418381323442585600
Fi24'.2 142 23 17 57 2510411418381323442585600
Fi24'.2 142 23 29 80 2510411418381323442585600
Fi24'.2 142 23 2 96 2510411418381323442585600
Fi24'.2 142 23 2 97 2510411418381323442585600
Fi24'.2 143 23 -1 -1 2510411418381323442585600
Fi24'.2 143 23 2 2 2510411418381323442585600
Fi24'.2 143 23 2 3 2510411418381323442585600
Fi24'.2 143 23 3 4 2510411418381323442585600
Fi24'.2 143 23 3 5 2510411418381323442585600
Fi24'.2 143 23 3 6 2510411418381323442585600
Fi24'.2 143 23 3 7 2510411418381323442585600
Fi24'.2 143 23 3 8 2510411418381323442585600
Fi24'.2 143 23 5 12 2510411418381323442585600
Fi24'.2 143 23 7 24 2510411418381323442585600
Fi24'.2 143 23 7 25 2510411418381323442585600
Fi24'.2 143 23 11 37 2510411418381323442585600
Fi24'.2 143 23 13 50 2510411418381323442585600
Fi24'.2 143 23 17 57 2510411418381323442585600
Fi24'.2 143 23 29 80 2510411418381323442585600
Fi24'.2 143 23 2 96 2510411418381323442585600
Fi24'.2 143 23 2 97 2510411418381323442585600
Fi24'.2 144 23 -1 -1 2510411418381323442585600
Fi24'.2 144 23 2 2 2510411418381323442585600
Fi24'.2 144 23 2 3 2510411418381323442585600
Fi24'.2 144 23 3 4 2510411418381323442585600
Fi24'.2 144 23 3 5 2510411418381323442585600
Fi24'.2 144 23 3 6 2510411418381323442585600
Fi24'.2 144 23 3 7 2510411418381323442585600
Fi24'.2 144 23 3 8 2510411418381323442585600
Fi24'.2 144 23 5 12 2510411418381323442585600
Fi24'.2 144 23 7 24 2510411418381323442585600
Fi24'.2 144 23 7 25 2510411418381323442585600
Fi24'.2 144 23 11 37 2510411418381323442585600
Fi24'.2 144 23 13 50 2510411418381323442585600
Fi24'.2 144 23 17 57 2510411418381323442585600
Fi24'.2 144 23 29 80 2510411418381323442585600
Fi24'.2 144 23 2 96 2510411418381323442585600
Fi24'.2 144 23 2 97 2510411418381323442585600
Fi24'.2 145 23 -1 -1 2510411418381323442585600
Fi24'.2 145 23 2 2 2510411418381323442585600
Fi24'.2 145 23 2 3 2510411418381323442585600
Fi24'.2 145 23 3 4 2510411418381323442585600
Fi24'.2 145 23 3 5 2510411418381323442585600
Fi24'.2 145 23 3 6 2510411418381323442585600
Fi24'.2 145 23 3 7 2510411418381323442585600
Fi24'.2 145 23 3 8 2510411418381323442585600
Fi24'.2 145 23 5 12 2510411418381323442585600
Fi24'.2 145 23 7 24 2510411418381323442585600
Fi24'.2 145 23 7 25 2510411418381323442585600
Fi24'.2 145 23 11 37 2510411418381323442585600
Fi24'.2 145 23 13 50 2510411418381323442585600
Fi24'.2 145 23 17 57 2510411418381323442585600
Fi24'.2 145 23 29 80 2510411418381323442585600
